 92202, 4.9195723689,-0.0995722694, 5.5178
 92420, 4.9309037606, 0.5822885787, 3.5618
 92609, 4.9402298308,-1.0853776876, 4.1657
 92791, 4.9502110872, 0.6440021457, 4.2177
 92814, 4.9511438607,-0.2723241080, 5.1307
 92855, 4.9535292437,-0.4589621517, 2.0095
 92946, 4.9576921200, 0.0733654477, 4.6864
 92953, 4.9579693593,-0.7454406264, 5.5081
 92989, 4.9596796420,-0.6517615032, 5.3103
 93015, 4.9608831877,-1.1734465592, 4.4996
 93085, 4.9642821156,-0.3683800742, 3.6880
 93174, 4.9686232391,-0.6476408702, 4.9201
 93194, 4.9695795758, 0.5705403298, 3.2342
 93244, 4.9725440772, 0.2629945516, 4.1840
 93506, 4.9855855848,-0.5215063808, 2.6212
 93542, 4.9877752208,-0.7346962495, 4.7352
 93683, 4.9946184524,-0.3794582188, 3.9215
 93747, 4.9977948460, 0.2419673781, 2.9935
 93805, 5.0014554958,-0.0852128124, 3.4026
 93825, 5.0021892252,-0.6468671394, 4.3123
 93864, 5.0044729068,-0.4829293709, 3.4689
 94005, 5.0106172448,-0.7067996639, 4.7339
 94114, 5.0155147273,-0.6615537802, 4.1260
 94160, 5.0179490454,-0.6866248598, 4.2728
 94376, 5.0289593472, 1.1809127583, 3.2296
 94648, 5.0420593851, 1.2802900235, 4.6170
 94779, 5.0488091876, 0.9314501204, 3.9512
 94820, 5.0511345200,-0.3307901939, 5.0468
 95168, 5.0687543266,-0.3114932973, 3.9884
 95294, 5.0754945956,-0.7819013566, 4.3514
 95347, 5.0784100789,-0.7088767591, 3.9295
 95501, 5.0854351232, 0.0543596572, 3.4408
 95771, 5.0994456248, 0.4304883328, 4.5419
 95853, 5.1038037418, 0.9028495279, 3.8136
 95947, 5.1082358543, 0.4879887360, 3.2177
 96406, 5.1313879480,-0.4314282444, 5.7009
 96757, 5.1491418161, 0.3144025354, 4.5281
 96837, 5.1532979631, 0.3050158980, 4.5523
 97165, 5.1704246155, 0.7876791647, 2.8683
 97278, 5.1760335296, 0.1852364810, 2.8695
 97365, 5.1809564470, 0.3234838420, 3.8364
 97433, 5.1843706449, 1.2264050852, 3.9974
 97649, 5.1957493330, 0.1547650596, 0.8273
 97804, 5.2031438386, 0.0175523955, 4.0440
 98032, 5.2153113639,-0.7307416679, 4.2773
 98036, 5.2155358416, 0.1118395311, 3.8668
 98110, 5.2198722715, 0.6123224263, 4.0619
 98337, 5.2305617932, 0.3402011954, 3.6215
 98412, 5.2348368812,-0.6156866089, 4.3114
 98495, 5.2385616252,-1.2725227738, 3.9531
 98543, 5.2407881470, 0.4843910704, 4.7148
 98688, 5.2475839593,-0.4836286353, 4.4512
 98920, 5.2584933870, 0.3489066282, 5.2513
 99240, 5.2739384964,-1.1550470499, 3.6876
 99473, 5.2853125576,-0.0143374561, 3.2245
100064, 5.3147616297,-0.2189490900, 3.7388
100345, 5.3276645317,-0.2579841156, 3.2104
100453, 5.3329771576, 0.7026116358, 2.3548
100751, 5.3478960649,-0.9902104680, 1.8583
101421, 5.3809057021, 0.1972803573, 3.9978
101769, 5.3998210942, 0.2547343921, 3.7230
101772, 5.3999025096,-0.8253952181, 3.2707
101958, 5.4089393078, 0.2777177099, 3.7650
102098, 5.4167684854, 0.7902909202, 1.2966
102281, 5.4256138327, 0.2631028406, 4.5040
102395, 5.4321595407,-1.1554644831, 3.4733
102485, 5.4371199458,-0.4410537256, 4.2320
102488, 5.4376047148, 0.5928788067, 2.6429
102532, 5.4395744565, 0.2814304147, 4.4364
102618, 5.4440115501,-0.1657310527, 3.7818
102831, 5.4540142558,-0.5895665123, 5.0571
102978, 5.4621021643,-0.4698273838, 4.2197
103227, 5.4751400131,-1.0202164157, 3.8340
103738, 5.5034203151,-0.5630042423, 4.8136
104139, 5.5237328725,-0.3007675455, 4.0838
104521, 5.5429090802, 0.1768358642, 4.7812
104732, 5.5542326582, 0.5275620911, 3.3743
104858, 5.5609673499, 0.1746676430, 4.5928
104987, 5.5668292305, 0.0915961702, 4.0423
105140, 5.5760540002,-0.5615158002, 4.7454
105199, 5.5788418042, 1.0923222563, 2.5141
105319, 5.5844633843,-0.9328656395, 4.4458
105515, 5.5948548929,-0.2938184194, 4.4388
105570, 5.5976768255, 0.1188763523, 5.1828
105858, 5.6131601046,-1.1408893452, 4.3296
105881, 5.6141444450,-0.3911523446, 3.9246
106032, 5.6228381573, 1.2315164467, 3.1438
106278, 5.6354878559,-0.0972350084, 3.0404
106985, 5.6727085700,-0.2908111754, 3.7660
107089, 5.6787539579,-1.3507009230, 3.8981
107310, 5.6903845519, 0.5016638713, 4.6029
107315, 5.6905834997, 0.1723513960, 2.5460
107354, 5.6925880016, 0.4475897395, 4.2347
107556, 5.7030295246,-0.2814616727, 2.9409
107608, 5.7060757051,-0.5392771747, 5.0443
108085, 5.7330905586,-0.6521391882, 2.9763
108661, 5.7632382726,-0.4966114036, 5.4012
109074, 5.7848229225,-0.0055820216, 3.1080
109111, 5.7862685206,-0.6901563983, 4.6247
109139, 5.7876721702,-0.2420691450, 4.2648
109176, 5.7901643051, 0.4423545037, 3.8678
109268, 5.7955022402,-0.8196173671, 1.6983
109352, 5.7998509627, 0.5789693071, 5.7472
109422, 5.8038367094,-0.5680774521, 5.0428
109427, 5.8040793159, 0.1081718284, 3.5534
109492, 5.8069476370, 1.0158034400, 3.5120
109937, 5.8292666350, 0.6588397086, 4.2900
110003, 5.8330333615,-0.1358431158, 4.3335
110130, 5.8403209499,-1.0517265895, 3.0103
110395, 5.8540742823,-0.0242138789, 3.8423
110538, 5.8623890691, 0.9115767363, 4.5867
110609, 5.8665603547, 0.8635260945, 4.6112
110960, 5.8853811479,-0.0003502047, 3.7450
110997, 5.8872976637,-0.7591406325, 4.1394
111022, 5.8884371236, 0.8326423929, 4.4280
111104, 5.8926141911, 0.7526451369, 4.4912
111123, 5.8933089527,-0.1863642637, 4.8253
111169, 5.8961131509, 0.8775943054, 3.7820
111188, 5.8970522677,-0.5645446875, 4.3003
111497, 5.9138539234,-0.0020483403, 4.0159
111954, 5.9369792909,-0.4720001247, 4.1591
112029, 5.9404953522, 0.1890434350, 3.3887
112122, 5.9457502519,-0.8182900416, 2.0699
112158, 5.9472187740, 0.5274613190, 3.0897
112405, 5.9605701466,-1.4203771718, 4.1964
112440, 5.9626150389, 0.4112986917, 4.1320
112447, 5.9633131013, 0.2124778460, 4.3058
112623, 5.9714402050,-0.8956454387, 3.5190
112716, 5.9759717102,-0.2372345337, 4.1494
112724, 5.9763645834, 1.1554203705, 3.6704
112748, 5.9777599832, 0.4293803987, 3.6685
112961, 5.9891601885,-0.1322903488, 3.8072
113136, 5.9980450016,-0.2761243435, 3.2964
113246, 6.0037066048,-0.5679249405, 4.3677
113368, 6.0111194213,-0.5169985827, 1.1808
113638, 6.0252310587,-0.9207328357, 4.2774
113881, 6.0378453479, 0.4901312897, 2.4861
113963, 6.0421565690, 0.2653837274, 2.4784
114131, 6.0514032851,-0.7595729516, 4.3881
114341, 6.0626020265,-0.3695295838, 3.8484
114421, 6.0665774222,-0.7897029762, 4.0494
114855, 6.0907101767,-0.1586102111, 4.4090
114971, 6.0962528019, 0.0572859845, 3.8482
114996, 6.0974395084,-1.0164086771, 4.0856
115102, 6.1035201566,-0.5677876466, 4.5777
115438, 6.1216188254,-0.3508172030, 4.1180
115738, 6.1388978678, 0.0219184994, 4.9527
115830, 6.1434257276, 0.1113362511, 4.4401
116231, 6.1652438184,-0.6600548805, 4.3517
116727, 6.1930813863, 1.3549334230, 3.3767
116771, 6.1956876108, 0.0982158586, 4.2373
116928, 6.2048550622, 0.0310741470, 4.5578
118268, 6.2801747815, 0.1197923082, 4.1219
